legislator_id,legislativebody,party
1303,Hawaii House,D
1304,Hawaii House,D
1305,Hawaii House,D
1306,Hawaii House,D
1307,Hawaii House,D
1308,Hawaii House,D
1309,Hawaii House,D
1310,Hawaii House,D
1311,Hawaii House,D
1312,Hawaii House,R
1313,Hawaii House,R
1314,Hawaii House,D
1315,Hawaii House,D
1316,Hawaii House,D
1317,Hawaii House,D
1318,Hawaii House,D
1319,Hawaii House,D
1320,Hawaii House,D
1321,Hawaii House,R
1322,Hawaii House,D
1323,Hawaii House,D
1324,Hawaii House,D
1325,Hawaii House,D
1326,Hawaii House,D
1327,Hawaii House,D
1328,Hawaii House,D
1329,Hawaii House,D
1330,Hawaii House,D
1331,Hawaii House,R
1332,Hawaii House,D
1333,Hawaii House,D
1334,Hawaii House,R
1335,Hawaii House,D
1336,Hawaii House,D
1337,Hawaii House,D
1338,Hawaii House,D
1339,Hawaii Senate,D
1340,Hawaii Senate,D
1341,Hawaii Senate,D
1342,Hawaii Senate,D
1343,Hawaii Senate,R
1344,Hawaii Senate,D
1345,Hawaii Senate,D
1346,Hawaii Senate,D
1347,Hawaii Senate,D
1348,Hawaii Senate,D
1349,Hawaii Senate,D
1350,Hawaii Senate,D
1351,Hawaii Senate,D
1352,Hawaii Senate,D
1353,Hawaii Senate,D
1354,Hawaii Senate,D
1355,Hawaii Senate,D
1356,Hawaii Senate,D
1357,Hawaii Senate,D
1358,Hawaii Senate,D
1359,Hawaii Senate,D
1360,Hawaii Senate,D
1361,Hawaii Senate,D
1362,Hawaii Senate,D
1363,Hawaii Senate,D
1364,Idaho House,D
1365,Idaho House,R
1366,Idaho House,R
1367,Idaho House,R
1368,Idaho House,R
1369,Idaho House,R
1370,Idaho House,R
1371,Idaho House,R
1372,Idaho House,R
1373,Idaho House,D
1374,Idaho House,R
1375,Idaho House,R
1376,Idaho House,R
1377,Idaho House,D
1378,Idaho House,R
1379,Idaho House,R
1380,Idaho House,R
1381,Idaho House,R
1382,Idaho House,D
1383,Idaho House,R
1384,Idaho House,R
1385,Idaho House,R
1386,Idaho House,D
1387,Idaho House,R
1388,Idaho House,D
1389,Idaho House,R
1390,Idaho House,R
1391,Idaho House,R
1392,Idaho House,R
1393,Idaho House,D
1394,Idaho House,R
1395,Idaho House,R
1396,Idaho House,R
1397,Idaho House,R
1398,Idaho House,R
1399,Idaho House,R
1400,Idaho House,R
1401,Idaho House,R
1402,Idaho House,R
1403,Idaho House,R
1404,Idaho House,D
1405,Idaho House,D
1406,Idaho House,R
1407,Idaho House,R
1408,Idaho House,R
1409,Idaho House,R
1410,Idaho House,D
1411,Idaho House,R
1412,Idaho House,R
1413,Idaho House,R
1414,Idaho House,R
1415,Idaho House,R
1416,Idaho House,R
1417,Idaho House,D
1418,Idaho House,R
1419,Idaho House,R
1420,Idaho House,D
1421,Idaho House,R
1422,Idaho House,D
1423,Idaho House,R
1424,Idaho House,R
1425,Idaho House,R
1426,Idaho House,R
1427,Idaho House,D
1428,Idaho House,R
1429,Idaho House,R
1430,Idaho House,R
1431,Idaho House,R
1432,Idaho House,R
1433,Idaho House,R
1434,Idaho Senate,R
1435,Idaho Senate,R
1436,Idaho Senate,R
1437,Idaho Senate,R
1438,Idaho Senate,R
1439,Idaho Senate,D
1440,Idaho Senate,D
1441,Idaho Senate,R
1442,Idaho Senate,R
1443,Idaho Senate,R
1444,Idaho Senate,R
1445,Idaho Senate,R
1446,Idaho Senate,R
1447,Idaho Senate,R
1448,Idaho Senate,R
1449,Idaho Senate,R
1450,Idaho Senate,R
1451,Idaho Senate,D
1452,Idaho Senate,R
1453,Idaho Senate,R
1454,Idaho Senate,R
1455,Idaho Senate,R
1456,Idaho Senate,R
1457,Idaho Senate,R
1458,Idaho Senate,D
1459,Idaho Senate,D
1460,Idaho Senate,R
1461,Idaho Senate,R
1462,Idaho Senate,R
1463,Idaho Senate,D
1464,Idaho Senate,R
1465,Idaho Senate,R
1466,Idaho Senate,D
1467,Idaho Senate,R
1468,Idaho Senate,R
1469,Indiana House,D
1470,Indiana House,D
1471,Indiana House,D
1472,Indiana House,R
1473,Indiana House,R
1474,Indiana House,D
1475,Indiana House,D
1476,Indiana House,D
1477,Indiana House,D
1478,Indiana House,D
1479,Indiana House,R
1480,Indiana House,D
1481,Indiana House,R
1482,Indiana House,D
1483,Indiana House,D
1484,Indiana House,R
1485,Indiana House,R
1486,Indiana House,R
1487,Indiana House,D
1488,Indiana House,R
1489,Indiana House,R
1490,Indiana House,R
1491,Indiana House,R
1492,Indiana House,R
1493,Indiana House,R
1494,Indiana House,D
1495,Indiana House,D
1496,Indiana House,R
1497,Indiana House,R
1498,Indiana House,R
1499,Indiana House,R
1500,Indiana House,R
1501,Indiana House,R
1502,Indiana House,D
1503,Indiana House,D
1504,Indiana House,D
1505,Indiana House,R
1506,Indiana House,R
1507,Indiana House,R
1508,Indiana House,R
1509,Indiana House,R
1510,Indiana House,R
1511,Indiana House,D
1512,Indiana House,R
1513,Indiana House,R
1514,Indiana House,R
1515,Indiana House,R
1516,Indiana House,R
1517,Indiana House,R
1518,Indiana House,R
1519,Indiana House,R
1520,Indiana House,R
1521,Indiana House,R
1522,Indiana House,R
1523,Indiana House,R
1524,Indiana House,R
1525,Indiana House,R
1526,Indiana House,R
1527,Indiana House,R
1528,Indiana House,R
1529,Indiana House,D
1530,Indiana House,R
1531,Indiana House,R
1532,Indiana House,R
1533,Indiana House,R
1534,Indiana House,D
1535,Indiana House,R
1536,Indiana House,R
1537,Indiana House,R
1538,Indiana House,R
1539,Indiana House,D
1540,Indiana House,R
1541,Indiana House,R
1542,Indiana House,R
1543,Indiana House,R
1544,Indiana House,R
1545,Indiana House,D
1546,Indiana House,R
1547,Indiana House,R
1548,Indiana House,D
1549,Indiana House,R
1550,Indiana House,R
1551,Indiana House,R
1552,Indiana House,R
1553,Indiana House,R
1554,Indiana House,D
1555,Indiana House,D
1556,Indiana House,R
1557,Indiana House,R
1558,Indiana House,R
1559,Indiana House,R
1560,Indiana House,D
1561,Indiana House,R
1562,Indiana House,D
1563,Indiana House,D
1564,Indiana House,D
1565,Indiana House,D
1566,Indiana House,D
1567,Indiana House,D
1568,Indiana House,D
1569,Indiana Senate,D
1570,Indiana Senate,D
1571,Indiana Senate,D
1572,Indiana Senate,D
1573,Indiana Senate,R
1574,Indiana Senate,R
1575,Indiana Senate,R
1576,Indiana Senate,R
1577,Indiana Senate,R
1578,Indiana Senate,D
1579,Indiana Senate,R
1580,Indiana Senate,R
1581,Indiana Senate,R
1582,Indiana Senate,R
1583,Indiana Senate,R
1584,Indiana Senate,R
1585,Indiana Senate,R
1586,Indiana Senate,R
1587,Indiana Senate,R
1588,Indiana Senate,R
1589,Indiana Senate,R
1590,Indiana Senate,R
1591,Indiana Senate,R
1592,Indiana Senate,R
1593,Indiana Senate,D
1594,Indiana Senate,R
1595,Indiana Senate,R
1596,Indiana Senate,R
1597,Indiana Senate,D
1598,Indiana Senate,R
1599,Indiana Senate,R
1600,Indiana Senate,R
1601,Indiana Senate,D
1602,Indiana Senate,D
1603,Indiana Senate,R
1604,Indiana Senate,R
1605,Indiana Senate,R
1606,Indiana Senate,R
1607,Indiana Senate,R
1608,Indiana Senate,D
1609,Indiana Senate,R
1610,Indiana Senate,R
1611,Indiana Senate,R
1612,Indiana Senate,R
1613,Indiana Senate,R
1614,Indiana Senate,R
1615,Indiana Senate,R
1616,Indiana Senate,R
1617,Indiana Senate,R
1618,Indiana Senate,R
1619,Iowa House,D
1620,Iowa House,D
1621,Iowa House,R
1622,Iowa House,R
1623,Iowa House,D
1624,Iowa House,D
1625,Iowa House,R
1626,Iowa House,R
1627,Iowa House,R
1628,Iowa House,R
1629,Iowa House,D
1630,Iowa House,R
1631,Iowa House,D
1632,Iowa House,R
1633,Iowa House,D
1634,Iowa House,D
1635,Iowa House,R
1636,Iowa House,R
1637,Iowa House,D
1638,Iowa House,D
1639,Iowa House,R
1640,Iowa House,D
1641,Iowa House,R
1642,Iowa House,D
1643,Iowa House,D
1644,Iowa House,R
1645,Iowa House,R
1646,Iowa House,R
1647,Iowa House,R
1648,Iowa House,R
1649,Iowa House,D
1650,Iowa House,R
1651,Iowa House,R
1652,Iowa House,R
1653,Iowa House,R
1654,Iowa House,R
1655,Iowa House,D
1656,Iowa House,R
1657,Iowa House,D
1658,Iowa House,R
1659,Iowa House,D
1660,Iowa House,D
1661,Iowa House,R
1662,Iowa House,R
1663,Iowa House,D
1664,Iowa House,D
1665,Iowa House,R
1666,Iowa House,R
1667,Iowa House,R
1668,Iowa House,D
1669,Iowa House,D
1670,Iowa House,D
1671,Iowa House,D
1672,Iowa House,R
1673,Iowa House,D
1674,Iowa House,R
1675,Iowa House,R
1676,Iowa House,D
1677,Iowa House,D
1678,Iowa House,R
1679,Iowa House,D
1680,Iowa House,D
1681,Iowa House,R
1682,Iowa House,D
1683,Iowa House,R
1684,Iowa House,R
1685,Iowa House,R
1686,Iowa House,R
1687,Iowa House,D
1688,Iowa House,D
1689,Iowa House,D
1690,Iowa House,R
1691,Iowa House,D
1692,Iowa House,R
1693,Iowa House,D
1694,Iowa House,D
1695,Iowa House,R
1696,Iowa House,R
1697,Iowa House,R
1698,Iowa House,R
1699,Iowa House,D
1700,Iowa House,D
1701,Iowa House,R
1702,Iowa House,D
1703,Iowa House,D
1704,Iowa House,D
1705,Iowa House,D
1706,Iowa House,R
1707,Iowa House,R
1708,Iowa House,R
1709,Iowa House,D
1710,Iowa House,R
1711,Iowa House,D
1712,Iowa House,D
1713,Iowa House,R
1714,Iowa House,D
1715,Iowa House,R
1716,Iowa House,D
1717,Iowa House,R
1718,Iowa House,R
1719,Iowa Senate,R
1720,Iowa Senate,D
1721,Iowa Senate,D
1722,Iowa Senate,D
1723,Iowa Senate,R
1724,Iowa Senate,R
1725,Iowa Senate,R
1726,Iowa Senate,D
1727,Iowa Senate,R
1728,Iowa Senate,R
1729,Iowa Senate,R
1730,Iowa Senate,R
1731,Iowa Senate,D
1732,Iowa Senate,R
1733,Iowa Senate,R
1734,Iowa Senate,R
1735,Iowa Senate,D
1736,Iowa Senate,R
1737,Iowa Senate,R
1738,Iowa Senate,D
1739,Iowa Senate,D
1740,Iowa Senate,R
1741,Iowa Senate,R
1742,Iowa Senate,D
1743,Iowa Senate,R
1744,Iowa Senate,R
1745,Iowa Senate,R
1746,Iowa Senate,D
1747,Iowa Senate,D
1748,Iowa Senate,R
1749,Iowa Senate,R
1750,Iowa Senate,D
1751,Iowa Senate,D
1752,Iowa Senate,D
1753,Iowa Senate,R
1754,Iowa Senate,R
1755,Iowa Senate,R
1756,Iowa Senate,R
1757,Iowa Senate,R
1758,Iowa Senate,R
1759,Iowa Senate,D
1760,Iowa Senate,R
1761,Iowa Senate,R
1762,Iowa Senate,D
1763,Iowa Senate,D
1764,Iowa Senate,D
1765,Iowa Senate,R
1766,Iowa Senate,R
1767,Iowa Senate,R
1768,Iowa Senate,R
1769,Kansas House,R
1770,Kansas House,R
1771,Kansas House,D
1772,Kansas House,R
1773,Kansas House,R
1774,Kansas House,R
1775,Kansas House,R
1776,Kansas House,R
1777,Kansas House,R
1778,Kansas House,D
1779,Kansas House,R
1780,Kansas House,R
1781,Kansas House,R
1782,Kansas House,R
1783,Kansas House,R
1784,Kansas House,D
1785,Kansas House,R
1786,Kansas House,D
1787,Kansas House,D
1788,Kansas House,R
1789,Kansas House,D
1790,Kansas House,D
1791,Kansas House,D
1792,Kansas House,D
1793,Kansas House,D
1794,Kansas House,R
1795,Kansas House,R
1796,Kansas House,R
1797,Kansas House,D
1798,Kansas House,D
1799,Kansas House,D
1800,Kansas House,D
1801,Kansas House,D
1802,Kansas House,D
1803,Kansas House,D
1804,Kansas House,D
1805,Kansas House,D
1806,Kansas House,R
1807,Kansas House,R
1808,Kansas House,R
1809,Kansas House,D
1810,Kansas House,R
1811,Kansas House,R
1812,Kansas House,D
1813,Kansas House,D
1814,Kansas House,D
1815,Kansas House,R
1816,Kansas House,D
1817,Kansas House,R
1818,Kansas House,R
1819,Kansas House,R
1820,Kansas House,R
1821,Kansas House,D
1822,Kansas House,R
1823,Kansas House,D
1824,Kansas House,D
1825,Kansas House,D
1826,Kansas House,D
1827,Kansas House,R
1828,Kansas House,R
1829,Kansas House,R
1830,Kansas House,R
1831,Kansas House,R
1832,Kansas House,R
1833,Kansas House,R
1834,Kansas House,D
1835,Kansas House,R
1836,Kansas House,R
1837,Kansas House,R
1838,Kansas House,R
1839,Kansas House,R
1840,Kansas House,D
1841,Kansas House,R
1842,Kansas House,R
1843,Kansas House,R
1844,Kansas House,R
1845,Kansas House,R
1846,Kansas House,R
1847,Kansas House,R
1848,Kansas House,R
1849,Kansas House,R
1850,Kansas House,R
1851,Kansas House,D
1852,Kansas House,D
1853,Kansas House,R
1854,Kansas House,D
1855,Kansas House,R
1856,Kansas House,D
1857,Kansas House,D
1858,Kansas House,R
1859,Kansas House,R
1860,Kansas House,D
1861,Kansas House,R
1862,Kansas House,R
1863,Kansas House,D
1864,Kansas House,D
1865,Kansas House,R
1866,Kansas House,R
1867,Kansas House,R
1868,Kansas House,R
1869,Kansas House,R
1870,Kansas House,D
1871,Kansas House,D
1872,Kansas House,R
1873,Kansas House,R
1874,Kansas House,R
1875,Kansas House,R
1876,Kansas House,R
1877,Kansas House,R
1878,Kansas House,R
1879,Kansas House,R
1880,Kansas House,R
1881,Kansas House,R
1882,Kansas House,R
1883,Kansas House,R
1884,Kansas House,R
1885,Kansas House,R
1886,Kansas House,R
1887,Kansas House,R
1888,Kansas House,R
1889,Kansas House,R
1890,Kansas House,R
1891,Kansas House,R
1892,Kansas House,R
1893,Kansas House,R
1894,Kansas Senate,R
1895,Kansas Senate,D
1896,Kansas Senate,D
1897,Kansas Senate,D
1898,Kansas Senate,R
1899,Kansas Senate,D
1900,Kansas Senate,D
1901,Kansas Senate,R
1902,Kansas Senate,R
1903,Kansas Senate,R
1904,Kansas Senate,R
1905,Kansas Senate,R
1906,Kansas Senate,R
1907,Kansas Senate,R
1908,Kansas Senate,R
1909,Kansas Senate,R
1910,Kansas Senate,R
1911,Kansas Senate,D
1912,Kansas Senate,D
1913,Kansas Senate,R
1914,Kansas Senate,D
1915,Kansas Senate,D
1916,Kansas Senate,R
1917,Kansas Senate,R
1918,Kansas Senate,D
1919,Kansas Senate,R
1920,Kansas Senate,R
1921,Kansas Senate,R
1922,Kansas Senate,D
1923,Kansas Senate,R
1924,Kansas Senate,R
1925,Kansas Senate,R
1926,Kansas Senate,R
1927,Kansas Senate,R
1928,Kansas Senate,R
1929,Kansas Senate,R
1930,Kansas Senate,R
1931,Kansas Senate,R
1932,Kansas Senate,R
1933,Kansas Senate,R
1934,Kentucky House,R
1935,Kentucky House,R
1936,Kentucky House,R
1937,Kentucky House,R
1938,Kentucky House,D
1939,Kentucky House,D
1940,Kentucky House,R
1941,Kentucky House,D
1942,Kentucky House,R
1943,Kentucky House,R
1944,Kentucky House,R
1945,Kentucky House,D
1946,Kentucky House,D
1947,Kentucky House,D
1948,Kentucky House,R
1949,Kentucky House,D
1950,Kentucky House,R
1951,Kentucky House,R
1952,Kentucky House,R
1953,Kentucky House,R
1954,Kentucky House,R
1955,Kentucky House,D
1956,Kentucky House,R
1957,Kentucky House,R
1958,Kentucky House,R
1959,Kentucky House,D
1960,Kentucky House,D
1961,Kentucky House,R
1962,Kentucky House,R
1963,Kentucky House,D
1964,Kentucky House,D
1965,Kentucky House,R
1966,Kentucky House,D
1967,Kentucky House,R
1968,Kentucky House,D
1969,Kentucky House,R
1970,Kentucky House,R
1971,Kentucky House,D
1972,Kentucky House,R
1973,Kentucky House,D
1974,Kentucky House,R
1975,Kentucky House,R
1976,Kentucky House,D
1977,Kentucky House,R
1978,Kentucky House,R
1979,Kentucky House,R
1980,Kentucky House,D
1981,Kentucky House,R
1982,Kentucky House,R
1983,Kentucky House,R
1984,Kentucky House,R
1985,Kentucky House,D
1986,Kentucky House,R
1987,Kentucky House,R
1988,Kentucky House,R
1989,Kentucky House,R
1990,Kentucky House,D
1991,Kentucky House,R
1992,Kentucky House,D
1993,Kentucky House,R
1994,Kentucky House,D
1995,Kentucky House,R
1996,Kentucky House,D
1997,Kentucky House,R
1998,Kentucky House,R
1999,Kentucky House,R
2000,Kentucky House,D
2001,Kentucky House,R
2002,Kentucky House,R
2003,Kentucky House,R
2004,Kentucky House,D
2005,Kentucky House,D
2006,Kentucky House,R
2007,Kentucky House,R
2008,Kentucky House,D
2009,Kentucky House,R
2010,Kentucky House,R
2011,Kentucky House,R
2012,Kentucky House,R
2013,Kentucky House,D
2014,Kentucky House,D
2015,Kentucky House,R
2016,Kentucky House,D
2017,Kentucky House,D
2018,Kentucky House,D
2019,Kentucky House,R
2020,Kentucky House,D
2021,Kentucky House,D
2022,Kentucky House,R
2023,Kentucky House,R
2024,Kentucky House,R
2025,Kentucky House,R
2026,Kentucky House,R
2027,Kentucky House,R
2028,Kentucky House,D
2029,Kentucky House,D
2030,Kentucky House,R
2031,Kentucky House,D
2032,Kentucky House,D
2033,Kentucky House,R
2034,Kentucky Senate,R
2035,Kentucky Senate,R
2036,Kentucky Senate,R
2037,Kentucky Senate,R
2038,Kentucky Senate,R
2039,Kentucky Senate,D
2040,Kentucky Senate,R
2041,Kentucky Senate,D
2042,Kentucky Senate,R
2043,Kentucky Senate,R
2044,Kentucky Senate,R
2045,Kentucky Senate,D
2046,Kentucky Senate,R
2047,Kentucky Senate,R
2048,Kentucky Senate,R
2049,Kentucky Senate,R
2050,Kentucky Senate,R
2051,Kentucky Senate,D
2052,Kentucky Senate,R
2053,Kentucky Senate,R
2054,Kentucky Senate,D
2055,Kentucky Senate,R
2056,Kentucky Senate,D
2057,Kentucky Senate,R
2058,Kentucky Senate,R
2059,Kentucky Senate,R
2060,Kentucky Senate,R
2061,Kentucky Senate,R
2062,Kentucky Senate,R
2063,Kentucky Senate,D
2064,Kentucky Senate,D
2065,Kentucky Senate,D
2066,Kentucky Senate,R
2067,Kentucky Senate,R
2068,Kentucky Senate,R
2069,Kentucky Senate,R
2070,Kentucky Senate,R
2071,Louisiana House,I
2072,Louisiana House,R
2073,Louisiana House,R
2074,Louisiana House,R
2075,Louisiana House,R
2076,Louisiana House,R
2077,Louisiana House,R
2078,Louisiana House,D
2079,Louisiana House,D
2080,Louisiana House,D
2081,Louisiana House,R
2082,Louisiana House,D
2083,Louisiana House,R
2084,Louisiana House,D
2085,Louisiana House,D
2086,Louisiana House,D
2087,Louisiana House,D
2088,Louisiana House,R
2089,Louisiana House,D
2090,Louisiana House,R
2091,Louisiana House,R
2092,Louisiana House,R
2093,Louisiana House,R
2094,Louisiana House,R
2095,Louisiana House,D
2096,Louisiana House,R
2097,Louisiana House,R
2098,Louisiana House,R
2099,Louisiana House,R
2100,Louisiana House,R
2101,Louisiana House,R
2102,Louisiana House,R
2103,Louisiana House,R
2104,Louisiana House,D
2105,Louisiana House,R
2106,Louisiana House,R
2107,Louisiana House,R
2108,Louisiana House,D
2109,Louisiana House,R
2110,Louisiana House,D
2111,Louisiana House,R
2112,Louisiana House,D
2113,Louisiana House,R
2114,Louisiana House,R
2115,Louisiana House,R
2116,Louisiana House,R
2117,Louisiana House,R
2118,Louisiana House,R
2119,Louisiana House,D
2120,Louisiana House,R
2121,Louisiana House,R
2122,Louisiana House,R
2123,Louisiana House,D
2124,Louisiana House,D
2125,Louisiana House,D
2126,Louisiana House,D
2127,Louisiana House,R
2128,Louisiana House,D
2129,Louisiana House,D
2130,Louisiana House,R
2131,Louisiana House,D
2132,Louisiana House,D
2133,Louisiana House,D
2134,Louisiana House,D
2135,Louisiana House,R
2136,Louisiana House,R
2137,Louisiana House,D
2138,Louisiana House,I
2139,Louisiana House,R
2140,Louisiana House,R
2141,Louisiana House,R
2142,Louisiana House,R
2143,Louisiana House,R
2144,Louisiana House,D
2145,Louisiana House,R
2146,Louisiana House,R
2147,Louisiana House,D
2148,Louisiana House,R
2149,Louisiana House,R
2150,Louisiana House,D
2151,Louisiana House,R
2152,Louisiana House,R
2153,Louisiana House,D
2154,Louisiana House,D
2155,Louisiana House,R
2156,Louisiana House,R
2157,Louisiana House,R
2158,Louisiana House,R
2159,Louisiana House,R
2160,Louisiana House,R
2161,Louisiana House,D
2162,Louisiana House,R
2163,Louisiana House,R
2164,Louisiana House,R
2165,Louisiana House,R
2166,Louisiana House,R
2167,Louisiana House,D
2168,Louisiana House,R
2169,Louisiana House,R
2170,Louisiana House,R
2171,Louisiana House,D
2172,Louisiana House,D
2173,Louisiana House,R
2174,Louisiana House,R
2175,Louisiana Senate,R
2176,Louisiana Senate,D
2177,Louisiana Senate,D
2178,Louisiana Senate,D
2179,Louisiana Senate,D
2180,Louisiana Senate,R
2181,Louisiana Senate,D
2182,Louisiana Senate,R
2183,Louisiana Senate,R
2184,Louisiana Senate,R
2185,Louisiana Senate,R
2186,Louisiana Senate,R
2187,Louisiana Senate,R
2188,Louisiana Senate,D
2189,Louisiana Senate,D
2190,Louisiana Senate,R
2191,Louisiana Senate,R
2192,Louisiana Senate,R
2193,Louisiana Senate,D
2194,Louisiana Senate,R
2195,Louisiana Senate,R
2196,Louisiana Senate,R
2197,Louisiana Senate,R
2198,Louisiana Senate,D
2199,Louisiana Senate,R
2200,Louisiana Senate,R
2201,Louisiana Senate,R
2202,Louisiana Senate,R
2203,Louisiana Senate,D
2204,Louisiana Senate,R
2205,Louisiana Senate,R
2206,Louisiana Senate,R
2207,Louisiana Senate,R
2208,Louisiana Senate,D
2209,Louisiana Senate,R
2210,Louisiana Senate,R
2211,Louisiana Senate,R
2212,Louisiana Senate,R
2213,Louisiana Senate,D
2214,Maine House,C 
2215,Maine House,D 
2216,Maine House,R 
2217,Maine House,R 
2218,Maine House,D 
2219,Maine House,R 
2220,Maine House,D 
2221,Maine House,D 
2222,Maine House,D 
2223,Maine House,D 
2224,Maine House,D 
2225,Maine House,R 
2226,Maine House,R 
2227,Maine House,D 
2228,Maine House,R 
2229,Maine House,D 
2230,Maine House,D 
2231,Maine House,D 
2232,Maine House,D 
2233,Maine House,R 
2234,Maine House,D 
2235,Maine House,D 
2236,Maine House,R 
2237,Maine House,R 
2238,Maine House,D 
2239,Maine House,D 
2240,Maine House,D 
2241,Maine House,R 
2242,Maine House,R 
2243,Maine House,D 
2244,Maine House,D 
2245,Maine House,D 
2246,Maine House,R 
2247,Maine House,D 
2248,Maine House,D 
2249,Maine House,R 
2250,Maine House,D 
2251,Maine House,R 
2252,Maine House,D 
2253,Maine House,R 
2254,Maine House,D 
2255,Maine House,D 
2256,Maine House,R 
2257,Maine House,D 
2258,Maine House,I 
2259,Maine House,D 
2260,Maine House,R 
2261,Maine House,D 
2262,Maine House,R 
2263,Maine House,D 
2264,Maine House,D 
2265,Maine House,R 
2266,Maine House,D 
2267,Maine House,D 
2268,Maine House,D 
2269,Maine House,D 
2270,Maine House,R 
2271,Maine House,D 
2272,Maine House,R 
2273,Maine House,R 
2274,Maine House,D 
2275,Maine House,R 
2276,Maine House,R 
2277,Maine House,D 
2278,Maine House,R 
2279,Maine House,R 
2280,Maine House,D 
2281,Maine House,D 
2282,Maine House,I 
2283,Maine House,D 
2284,Maine House,D 
2285,Maine House,R 
2286,Maine House,D 
2287,Maine House,D 
2288,Maine House,R 
2289,Maine House,R 
2290,Maine House,D 
2291,Maine House,R 
2292,Maine House,D 
2293,Maine House,R 
2294,Maine House,D 
2295,Maine House,R 
2296,Maine House,D 
2297,Maine House,R 
2298,Maine House,R 
2299,Maine House,D 
2300,Maine House,I 
2301,Maine House,D 
2302,Maine House,D 
2303,Maine House,R 
2304,Maine House,R 
2305,Maine House,D 
2306,Maine House,D 
2307,Maine House,D 
2308,Maine House,D 
2309,Maine House,D 
2310,Maine House,D 
2311,Maine House,D 
2312,Maine House,D 
2313,Maine House,D 
2314,Maine House,R 
2315,Maine House,D 
2316,Maine House,D 
2317,Maine House,D 
2318,Maine House,R 
2319,Maine House,D 
2320,Maine House,D 
2321,Maine House,R 
2322,Maine House,D 
2323,Maine House,R 
2324,Maine House,D 
2325,Maine House,D 
2326,Maine House,R 
2327,Maine House,D 
2328,Maine House,D 
2329,Maine House,R 
2330,Maine House,D 
2331,Maine House,I 
2332,Maine House,R 
2333,Maine House,D 
2334,Maine House,R 
2335,Maine House,D 
2336,Maine House,I 
2337,Maine House,D 
2338,Maine House,R 
2339,Maine House,D 
2340,Maine House,R 
2341,Maine House,D 
2342,Maine House,D 
2343,Maine House,D 
2344,Maine House,R 
2345,Maine House,D 
2346,Maine House,R 
2347,Maine House,R 
2348,Maine House,R 
2349,Maine House,D 
2350,Maine House,R 
2351,Maine House,R 
2352,Maine House,D 
2353,Maine House,D 
2354,Maine House,D 
2355,Maine House,D 
2356,Maine House,R 
2357,Maine House,D 
2358,Maine House,D 
2359,Maine House,R 
2360,Maine House,R 
2361,Maine House,D 
2362,Maine House,D 
2363,Maine House,R 
2364,Maine House,D 
2365,Maine Senate,D
2366,Maine Senate,R
2367,Maine Senate,D
2368,Maine Senate,D
2369,Maine Senate,D
2370,Maine Senate,D
2371,Maine Senate,D
2372,Maine Senate,D
2373,Maine Senate,R
2374,Maine Senate,R
2375,Maine Senate,D
2376,Maine Senate,D
2377,Maine Senate,D
2378,Maine Senate,R
2379,Maine Senate,R
2380,Maine Senate,R
2381,Maine Senate,D
2382,Maine Senate,R
2383,Maine Senate,R
2384,Maine Senate,D
2385,Maine Senate,D
2386,Maine Senate,R
2387,Maine Senate,D
2388,Maine Senate,D
2389,Maine Senate,D
2390,Maine Senate,D
2391,Maine Senate,D
2392,Maine Senate,R
2393,Maine Senate,R
2394,Maine Senate,R
2395,Maine Senate,D
2396,Maine Senate,D
2397,Maine Senate,R
2398,Maine Senate,D
2399,Maine Senate,R
2400,Maryland House,D
2401,Maryland House,R
2402,Maryland House,D
2403,Maryland House,R
2404,Maryland House,R
2405,Maryland House,R
2406,Maryland House,D
2407,Maryland House,D
2408,Maryland House,D
2409,Maryland House,D
2410,Maryland House,D
2411,Maryland House,D
2412,Maryland House,D
2413,Maryland House,D
2414,Maryland House,R
2415,Maryland House,D
2416,Maryland House,D
2417,Maryland House,R
2418,Maryland House,D
2419,Maryland House,D
2420,Maryland House,D
2421,Maryland House,D
2422,Maryland House,D
2423,Maryland House,R
2424,Maryland House,D
2425,Maryland House,D
2426,Maryland House,D
2427,Maryland House,D
2428,Maryland House,D
2429,Maryland House,D
2430,Maryland House,R
2431,Maryland House,R
2432,Maryland House,R
2433,Maryland House,D
2434,Maryland House,D
2435,Maryland House,R
2436,Maryland House,R
2437,Maryland House,D
2438,Maryland House,D
2439,Maryland House,D
2440,Maryland House,D
2441,Maryland House,D
2442,Maryland House,D
2443,Maryland House,D
2444,Maryland House,D
2445,Maryland House,D
2446,Maryland House,R
2447,Maryland House,D
2448,Maryland House,D
2449,Maryland House,D
2450,Maryland House,R
2451,Maryland House,D
2452,Maryland House,R
2453,Maryland House,R
2454,Maryland House,D
2455,Maryland House,D
2456,Maryland House,R
2457,Maryland House,D
2458,Maryland House,D
2459,Maryland House,D
2460,Maryland House,D
2461,Maryland House,D
2462,Maryland House,D
2463,Maryland House,R
2464,Maryland House,R
2465,Maryland House,R
2466,Maryland House,D
2467,Maryland House,D
2468,Maryland House,D
2469,Maryland House,R
2470,Maryland House,D
2471,Maryland House,D
2472,Maryland House,D
2473,Maryland House,D
2474,Maryland House,D
2475,Maryland House,D
2476,Maryland House,D
2477,Maryland House,R
2478,Maryland House,R
2479,Maryland House,D
2480,Maryland House,R
2481,Maryland House,D
2482,Maryland House,D
2483,Maryland House,D
2484,Maryland House,D
2485,Maryland House,D
2486,Maryland House,D
2487,Maryland House,R
2488,Maryland House,D
2489,Maryland House,D
